REGION,circle,EMS_ALIAS,CITY,JC_CODE,JC_SAP_ID,CMP_NAME,LSM_NAME,SYS_ALIAS,IP_ADDR_1,ActiveVersion,SITE_TYPE,OUTAGE_12AM_12PM,OUTAGE_12PM_12AM,TOTAL_ENB_DOWN_SEC,CMP_CODE,Availability,Equipment Vendor
North,Delhi,I-DL-FDBD-OSC-0930-SMC002,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249705,2405:200:102:1000:7:2:603:e510,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0931-SMC001,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249308,2405:200:102:d00:7:2:603:3206,15.17.00.2665,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0931-SMC002,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249309,2405:200:102:d00:7:2:603:3207,15.17.00.2665,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0932-SMC001,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249444,2405:200:102:6b00:7:2:603:eb05,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0932-SMC002,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249445,2405:200:102:6b00:7:2:603:eb06,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0933-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249464,2405:200:102:1200:7:2:603:9208,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0933-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249465,2405:200:102:1200:7:2:603:9209,15.17.00.2631,,30,29,59,INDLFDBD01,99.93,Airspan
North,Delhi,I-DL-FDBD-OSC-0935-SMC001,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249474,2405:200:102:6a00:7:2:603:c709,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0935-SMC002,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249475,2405:200:102:6a00:7:2:603:c70a,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0937-SMC001,Ballabgarh,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249649,2405:200:102:6c00:7:2:603:3805,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0937-SMC002,Ballabgarh,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249650,2405:200:102:6c00:7:2:603:3806,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0938-SMC001,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249324,2405:200:102:6800:7:2:603:da11,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0938-SMC002,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249325,2405:200:102:6800:7:2:603:da12,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0940-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249468,2405:200:102:900:7:2:603:5706,15.17.00.2664,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0940-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249469,2405:200:102:900:7:2:603:5707,15.17.00.2507,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0942-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249800,2405:200:102:d00:7:2:603:3c07,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0942-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249801,2405:200:102:d00:7:2:603:3c08,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0944-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249824,2405:200:102:e00:7:2:603:1408,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0944-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249825,2405:200:102:e00:7:2:603:1409,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0945-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249822,2405:200:102:6c00:7:2:603:b305,15.17.00.2631,,708,0,708,INDLFDBD01,99.18,Airspan
North,Delhi,I-DL-FDBD-OSC-0945-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249823,2405:200:102:6c00:7:2:603:b306,15.17.00.2664,,1016,0,1016,INDLFDBD01,98.82,Airspan
North,Delhi,I-DL-FDBD-OSC-0947-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249810,2405:200:102:6600:7:2:603:550a,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0947-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249811,2405:200:102:6600:7:2:603:550b,15.17.00.2631,,0,0,0,INDLFDBD01,100.00,Airspan
North,Delhi,I-DL-FDBD-OSC-0948-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249889,2405:200:102:6c00:7:2:603:d505,15.17.00.2631,,2188,0,2188,INDLFDBD01,97.47,Airspan
North,Delhi,I-DL-FDBD-OSC-0948-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249890,2405:200:102:6c00:7:2:603:d506,15.17.00.2631,,2188,0,2188,INDLFDBD01,97.47,Airspan
North,Delhi,I-DL-FDBD-OSC-0949-SMC001,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249883,2405:200:102:a00:7:2:603:480b,15.17.00.2631,,7066,5835,12901,INDLFDBD01,85.07,Airspan
North,Delhi,I-DL-FDBD-OSC-0949-SMC002,Faridabad,DL-FDBD-JC30-0065,I-DL-DLHI-JCO-0030,Faridabad (NCR),Delhi,249884,2405:200:102:a00:7:2:603:480c,15.17.00.2631,,6863,5422,12285,INDLFDBD01,85.78,Airspan
North,Delhi,I-DL-FDBD-OSC-0950-SMC001,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249978,2405:200:102:6d00:7:2:603:306,15.17.00.2631,,0,1458,1458,INDLFDBD01,98.31,Airspan
North,Delhi,I-DL-FDBD-OSC-0950-SMC002,Faridabad,DL-FDBD-JC29-0064,I-DL-DLHI-JCO-0029,Faridabad (NCR),Delhi,249979,2405:200:102:6d00:7:2:603:307,15.17.00.2631,,0,1324,1324,INDLFDBD01,98.47,Airspan
North,Delhi,I-DL-GHIH-OSC-0007-SMC001,Manesar,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,201109,2405:200:102:d00:7:2:603:7910,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GHIH-OSC-0007-SMC002,Manesar,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,201110,2405:200:102:d00:7:2:603:7911,15.17.00.2631,,1,0,1,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GHIH-OSC-0008-SMC001,Garhi Harsaru,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202618,2405:200:102:a00:7:2:603:7308,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GHIH-OSC-0008-SMC002,Garhi Harsaru,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202619,2405:200:102:a00:7:2:603:7309,15.17.00.2631,,0,5,5,INDLGRGN01,99.99,Airspan
North,Delhi,I-DL-GHIH-OSC-0009-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202124,2405:200:102:1200:7:2:603:7b07,15.17.00.2631,,2601,7210,9811,INDLGRGN01,88.64,Airspan
North,Delhi,I-DL-GHIH-OSC-0009-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202125,2405:200:102:1200:7:2:603:7b08,15.17.00.2631,,2291,7277,9568,INDLGRGN01,88.93,Airspan
North,Delhi,I-DL-GHIH-OSC-0010-SMC001,Manesar,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202226,2405:200:102:6700:7:2:603:b05,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GHIH-OSC-0010-SMC002,Manesar,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202227,2405:200:102:6700:7:2:603:b06,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GHIH-OSC-0011-SMC001,Manesar,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202178,2405:200:102:6700:7:2:603:2605,15.17.00.2631,,524,401,925,INDLGRGN01,98.93,Airspan
North,Delhi,I-DL-GHIH-OSC-0011-SMC002,Manesar,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202179,2405:200:102:6700:7:2:603:2606,15.17.00.2631,,650,418,1068,INDLGRGN01,98.76,Airspan
North,Delhi,I-DL-GHIH-OSC-0012-SMC001,Garhi Harsaru,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,203555,2405:200:102:1100:7:2:603:1808,15.17.00.2631,,1831,4769,6600,INDLGRGN01,92.36,Airspan
North,Delhi,I-DL-GHIH-OSC-0012-SMC002,Garhi Harsaru,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,203556,2405:200:102:1100:7:2:603:1809,15.17.00.2631,,1093,3545,4638,INDLGRGN01,94.63,Airspan
North,Delhi,I-DL-GHIH-OSC-0013-SMC001,Budhera(43),DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202777,2405:200:102:1200:7:2:603:7b0a,15.17.00.2631,,0,734,734,INDLGRGN01,99.15,Airspan
North,Delhi,I-DL-GHIH-OSC-0013-SMC002,Budhera(43),DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202778,2405:200:102:1200:7:2:603:7b0b,15.17.00.2631,,0,329,329,INDLGRGN01,99.62,Airspan
North,Delhi,I-DL-GHIH-OSC-0015-SMC001,Garhi Harsaru,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,203595,2405:200:102:a00:7:2:603:730b,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GHIH-OSC-0015-SMC002,Garhi Harsaru,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,203596,2405:200:102:a00:7:2:603:730c,15.17.00.2631,,0,28,28,INDLGRGN01,99.97,Airspan
North,Delhi,I-DL-GRGN-OSC-0965-SMC001,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198400,2405:200:102:600:7:2:603:f319,14.17.00.2631,,1159,0,1159,INDLGRGN01,98.66,Airspan
North,Delhi,I-DL-GRGN-OSC-0965-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198401,2405:200:102:600:7:2:603:f31a,15.17.00.2631,,1407,175,1582,INDLGRGN01,98.17,Airspan
North,Delhi,I-DL-GRGN-OSC-0965-SMC004,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198403,2405:200:102:600:7:2:603:f31c,15.17.00.2631,,326,64,390,INDLGRGN01,99.55,Airspan
North,Delhi,I-DL-GRGN-OSC-0966-SMC001,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198391,2405:200:102:600:7:2:603:f307,15.17.00.2665,,682,419,1101,INDLGRGN01,98.73,Airspan
North,Delhi,I-DL-GRGN-OSC-0966-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198392,2405:200:102:600:7:2:603:f308,15.17.00.2665,,2034,2260,4294,INDLGRGN01,95.03,Airspan
North,Delhi,I-DL-GRGN-OSC-0966-SMC003,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198393,2405:200:102:600:7:2:603:f309,15.17.00.2665,,617,256,873,INDLGRGN01,98.99,Airspan
North,Delhi,I-DL-GRGN-OSC-0966-SMC004,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198394,2405:200:102:600:7:2:603:f30a,14.17.00.2631,,890,0,890,INDLGRGN01,98.97,Airspan
North,Delhi,I-DL-GRGN-OSC-0970-SMC001,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198407,2405:200:102:600:7:2:603:f316,14.17.00.2631,,920,0,920,INDLGRGN01,98.94,Airspan
North,Delhi,I-DL-GRGN-OSC-0970-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198408,2405:200:102:600:7:2:603:f317,14.17.00.2631,,1433,0,1433,INDLGRGN01,98.34,Airspan
North,Delhi,I-DL-GRGN-OSC-0970-SMC003,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198409,2405:200:102:600:7:2:603:f318,14.17.00.2631,,935,0,935,INDLGRGN01,98.92,Airspan
North,Delhi,I-DL-GRGN-OSC-0975-SMC001,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198452,2405:200:102:800:7:2:603:cc08,14.17.00.2664,,43200,43200,86400,INDLGRGN01,0.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0975-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198453,2405:200:102:800:7:2:603:cc09,14.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0975-SMC004,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198455,2405:200:102:800:7:2:603:cc0b,14.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0980-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202724,2405:200:102:d00:7:2:603:980b,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0980-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202725,2405:200:102:d00:7:2:603:980c,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0982-SMC001,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,198993,2405:200:102:c00:7:2:603:2804,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0982-SMC002,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,198994,2405:200:102:c00:7:2:603:2805,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0982-SMC003,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,198995,2405:200:102:c00:7:2:603:2806,15.17.00.2664,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0991-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198876,2405:200:102:1200:7:2:603:df06,14.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-0991-SMC003,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,198877,2405:200:102:1200:7:2:603:df07,14.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1084-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,200329,2405:200:102:600:7:2:603:2909,15.17.00.2631,,1167,323,1490,INDLGRGN01,98.28,Airspan
North,Delhi,I-DL-GRGN-OSC-1084-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,200330,2405:200:102:600:7:2:603:290a,15.17.00.2631,,1033,253,1286,INDLGRGN01,98.51,Airspan
North,Delhi,I-DL-GRGN-OSC-1088-SMC001,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,201749,2405:200:102:6600:7:2:603:6e05,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1088-SMC002,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,201750,2405:200:102:6600:7:2:603:6e06,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1098-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,198822,2405:200:102:a00:7:2:603:b404,14.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1154-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202604,2405:200:102:200:7:2:603:fa15,15.17.00.2631,,7905,13822,21727,INDLGRGN01,74.85,Airspan
North,Delhi,I-DL-GRGN-OSC-1154-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,202605,2405:200:102:200:7:2:603:fa16,15.17.00.2631,,14779,14694,29473,INDLGRGN01,65.89,Airspan
North,Delhi,I-DL-GRGN-OSC-1170-SMC001,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199097,2405:200:102:c00:7:2:603:4404,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1170-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,248564,2405:200:102:c00:7:2:603:4405,14.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1171-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199095,2405:200:102:c00:7:2:603:4005,15.17.00.2664,,0,306,306,INDLGRGN01,99.65,Airspan
North,Delhi,I-DL-GRGN-OSC-1171-SMC003,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199096,2405:200:102:c00:7:2:603:4006,15.17.00.2664,,0,270,270,INDLGRGN01,99.69,Airspan
North,Delhi,I-DL-GRGN-OSC-1177-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199974,2405:200:102:6c00:7:2:603:3705,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1177-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199975,2405:200:102:6c00:7:2:603:3706,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1188-SMC001,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,203017,2405:200:102:6800:7:2:603:eb05,15.17.00.2631,,0,6306,6306,INDLGRGN01,92.70,Airspan
North,Delhi,I-DL-GRGN-OSC-1188-SMC002,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,203018,2405:200:102:6800:7:2:603:eb06,15.17.00.2631,,0,6101,6101,INDLGRGN01,92.94,Airspan
North,Delhi,I-DL-GRGN-OSC-1210-SMC001,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,199842,2405:200:102:d00:7:2:603:4605,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1210-SMC002,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,199843,2405:200:102:d00:7:2:603:4606,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1211-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199710,2405:200:102:600:7:2:603:ce06,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1211-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199711,2405:200:102:600:7:2:603:ce07,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1211-SMC003,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199712,2405:200:102:600:7:2:603:ce08,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1214-SMC001,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199972,2405:200:102:e00:7:2:603:9e05,15.17.00.2631,,58,848,906,INDLGRGN01,98.95,Airspan
North,Delhi,I-DL-GRGN-OSC-1214-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199973,2405:200:102:e00:7:2:603:9e06,15.17.00.2631,,0,7,7,INDLGRGN01,99.99,Airspan
North,Delhi,I-DL-GRGN-OSC-1234-SMC001,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,200447,2405:200:102:1000:7:2:603:2206,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1234-SMC002,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,200448,2405:200:102:1000:7:2:603:2207,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1237-SMC001,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199269,2405:200:102:c00:7:2:603:6804,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1237-SMC002,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199270,2405:200:102:c00:7:2:603:6805,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1237-SMC003,Gurgaon,DL-GRGN-JC32-0067,I-DL-DLHI-JCO-0032,Gurgaon (NCR),Delhi,199271,2405:200:102:c00:7:2:603:6806,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
North,Delhi,I-DL-GRGN-OSC-1241-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199930,2405:200:102:e00:7:2:603:8805,15.17.00.2631,,0,1112,1112,INDLGRGN01,98.71,Airspan
North,Delhi,I-DL-GRGN-OSC-1241-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199931,2405:200:102:e00:7:2:603:8806,15.17.00.2631,,0,1140,1140,INDLGRGN01,98.68,Airspan
North,Delhi,I-DL-GRGN-OSC-1242-SMC001,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199698,2405:200:102:b00:7:2:603:7a08,15.17.00.2631,,0,16094,16094,INDLGRGN01,81.37,Airspan
North,Delhi,I-DL-GRGN-OSC-1242-SMC002,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199699,2405:200:102:b00:7:2:603:7a09,15.17.00.2631,,0,16168,16168,INDLGRGN01,81.29,Airspan
North,Delhi,I-DL-GRGN-OSC-1242-SMC003,Gurgaon,DL-GRGN-JC33-0068,I-DL-DLHI-JCO-0033,Gurgaon (NCR),Delhi,199700,2405:200:102:b00:7:2:603:7a0a,15.17.00.2631,,0,15947,15947,INDLGRGN01,81.54,Airspan
North,Delhi,I-DL-GRGN-OSC-1246-SMC001,Gurgaon,DL-GRGN-JC31-0066,I-DL-DLHI-JCO-0031,Gurgaon (NCR),Delhi,200453,2405:200:102:c00:7:2:603:dc06,15.17.00.2631,,0,0,0,INDLGRGN01,100.00,Airspan
